time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2004-10-06T10:04:14.920Z,35.8545,-120.3986667,4.152,1.23,md,23,66,0.01802,0.05,nc,nc21404733,2017-01-09T01:36:58.584Z,"Central California",earthquake,0.24,0.39,0.06,4,reviewed,nc,nc
2004-10-06T09:20:11.550Z,35.8851667,-120.4308333,5.876,1.3,md,36,58,0.02432,0.07,nc,nc21404878,2017-01-09T01:36:29.860Z,"1 km S of Parkfield, California",earthquake,0.27,0.25,0.14,11,reviewed,nc,nc
2004-10-06T09:02:46.560Z,35.8971667,-120.438,10.701,1.11,md,24,60,0.03333,0.05,nc,nc30230001,2017-01-09T01:36:14.241Z,"0 km WSW of Parkfield, California",earthquake,0.39,0.6,,1,reviewed,nc,nc
2004-10-06T09:02:40.510Z,35.974,-120.5338333,6.244,1.67,md,17,72,0.01712,0.05,nc,nc21404559,2017-01-09T01:36:10.743Z,"12 km NW of Parkfield, California",earthquake,0.37,0.5,,1,reviewed,nc,nc
2004-10-06T08:58:24.490Z,35.7918333,-120.3431667,8.649,0.69,md,11,90,0.01892,0.04,nc,nc21404752,2017-01-09T01:36:06.910Z,"14 km SE of Parkfield, California",earthquake,0.44,0.84,0.15,4,automatic,nc,nc
2004-10-06T08:23:52.520Z,35.7968333,-120.3478333,8.545,0.88,md,22,80,0.02432,0.05,nc,nc21404910,2017-01-09T01:35:38.658Z,"13 km SE of Parkfield, California",earthquake,0.31,0.46,,1,reviewed,nc,nc
2004-10-06T07:20:04.510Z,35.8168333,-120.3668333,6.438,1.02,md,24,69,0.01802,0.05,nc,nc21404918,2017-01-09T01:35:10.404Z,"10 km SSE of Parkfield, California",earthquake,0.23,0.43,,1,reviewed,nc,nc
2004-10-06T07:08:47.560Z,35.8008333,-120.3418333,2.535,0.73,md,16,78,0.02793,0.04,nc,nc21404750,2017-01-09T01:35:06.749Z,"13 km SE of Parkfield, California",earthquake,0.26,0.56,,1,reviewed,nc,nc
2004-10-06T06:53:37.270Z,35.8815,-120.4296667,5.69,2.09,md,31,77,0.02252,0.06,nc,nc21404948,2017-01-09T01:34:58.710Z,"2 km S of Parkfield, California",earthquake,0.22,0.34,0.13,21,automatic,nc,nc
2004-10-06T04:20:12.800Z,35.8011667,-120.3486667,5.315,0.88,md,18,82,0.02883,0.04,nc,nc21404974,2017-01-09T01:33:09.393Z,"13 km SE of Parkfield, California",earthquake,0.31,0.38,,1,reviewed,nc,nc
2004-10-06T02:44:43.200Z,35.9308333,-120.4831667,6.374,0.25,md,7,180,0.02793,0.03,nc,nc21405002,2017-01-09T01:32:24.842Z,"5 km NW of Parkfield, California",earthquake,0.84,1.93,,1,automatic,nc,nc
2004-10-06T02:28:05.770Z,35.7926667,-120.3375,3.895,0.88,md,17,77,0.01982,0.05,nc,nc21404745,2017-01-09T01:32:13.936Z,"14 km SE of Parkfield, California",earthquake,0.29,0.43,0.14,2,reviewed,nc,nc
2004-10-06T02:24:41.920Z,35.9495,-120.5016667,4.24,0.49,md,8,110,0.007207,0.02,nc,nc21404534,2017-01-09T01:32:03.332Z,"8 km NW of Parkfield, California",earthquake,0.51,0.92,0.04,2,automatic,nc,nc
2004-10-06T02:17:04.820Z,35.9716667,-120.5266667,2.383,0.4,md,9,76,0.01351,0.05,nc,nc30506509,2017-01-09T01:31:52.567Z,"11 km NW of Parkfield, California",earthquake,0.34,0.77,0.15,2,automatic,nc,nc
2004-10-06T01:34:35.240Z,35.9046667,-120.4478333,5.321,1.55,md,17,69,0.03694,0.06,nc,nc21404968,2017-01-09T01:31:08.051Z,"1 km WNW of Parkfield, California",earthquake,0.33,0.62,0.16,10,automatic,nc,nc
2004-10-06T01:31:21.970Z,35.899,-120.441,5.03,1.28,md,14,107,0.03694,0.07,nc,nc21404980,2017-01-09T01:31:04.383Z,"0 km W of Parkfield, California",earthquake,0.49,1.42,0.16,7,automatic,nc,nc
2004-10-06T00:23:07.880Z,35.8368333,-120.3825,4.564,1.25,md,23,70,0.01351,0.05,nc,nc21405582,2017-01-09T01:30:31.720Z,"8 km SSE of Parkfield, California",earthquake,0.21,0.29,0.1,5,reviewed,nc,nc
2004-10-06T00:14:55.020Z,35.9201667,-120.469,6.626,0.75,md,8,214,0.03604,0.04,nc,nc21405579,2017-01-09T01:30:19.131Z,"3 km NW of Parkfield, California",earthquake,1.08,2.19,,1,automatic,nc,nc
2004-10-05T23:44:46.370Z,35.7896667,-120.341,8.425,0.55,md,21,80,0.01712,0.05,nc,nc21405570,2017-01-09T01:30:08.412Z,"14 km SE of Parkfield, California",earthquake,0.34,0.34,,1,reviewed,nc,nc
2004-10-05T21:48:53.920Z,35.9243333,-120.471,5.55,1.01,md,13,122,0.03514,0.04,nc,nc21405546,2017-01-09T01:29:46.340Z,"4 km NW of Parkfield, California",earthquake,0.37,0.99,0.06,5,automatic,nc,nc
2004-10-05T21:28:22.210Z,35.9256667,-120.4713333,5.204,1.21,md,26,99,0.01982,0.06,nc,nc30230469,2017-01-09T01:29:41.710Z,"4 km NW of Parkfield, California",earthquake,0.28,0.36,0.08,7,reviewed,nc,nc
2004-10-05T21:26:19.660Z,35.8198333,-120.3711667,8.459,1.02,md,20,117,0.02793,0.04,nc,nc30230195,2017-01-09T01:29:32.524Z,"10 km SSE of Parkfield, California",earthquake,0.33,0.74,,1,reviewed,nc,nc
2004-10-05T21:24:56.120Z,35.8496667,-120.3988333,5.154,1.06,md,22,71,0.01351,0.06,nc,nc21405542,2017-01-09T01:29:28.725Z,"6 km SSE of Parkfield, California",earthquake,0.26,0.38,0.03,4,reviewed,nc,nc
2004-10-05T21:14:26.870Z,35.8003333,-120.3411667,4.299,1.75,md,27,59,0.02703,0.05,nc,nc30500966,2017-01-09T01:29:21.737Z,"13 km SE of Parkfield, California",earthquake,0.21,0.39,0.27,16,automatic,nc,nc
2004-10-05T21:05:40.030Z,35.8585,-120.4018333,4.872,1.49,md,31,59,0.02252,0.05,nc,nc21405525,2017-01-09T01:29:05.850Z,"5 km SSE of Parkfield, California",earthquake,0.16,0.24,0.12,16,reviewed,nc,nc
2004-10-05T20:33:11.140Z,35.9305,-120.4788333,4.984,1.49,md,35,55,0.02072,0.05,nc,nc30230193,2017-01-09T01:28:59.080Z,"5 km NW of Parkfield, California",earthquake,0.19,0.25,0.1,15,reviewed,nc,nc
2004-10-05T20:32:47.620Z,35.924,-120.4715,4.994,1.11,md,22,96,0.01892,0.05,nc,nc21405519,2017-01-09T01:28:51.527Z,"4 km NW of Parkfield, California",earthquake,0.31,0.51,0.19,2,reviewed,nc,nc
2004-10-05T20:08:24.840Z,35.9553333,-120.5076667,9.252,1.11,md,27,94,0.007207,0.05,nc,nc21405508,2017-01-09T01:28:32.450Z,"9 km NW of Parkfield, California",earthquake,0.36,0.34,0.11,7,reviewed,nc,nc
2004-10-05T19:56:20.220Z,35.8166667,-120.3665,8.088,1.02,md,21,87,0.01712,0.04,nc,nc21405505,2017-01-09T01:28:20.292Z,"10 km SSE of Parkfield, California",earthquake,0.29,0.59,,1,reviewed,nc,nc
2004-10-05T19:27:33.330Z,35.8506667,-120.3961667,4.874,1.39,md,25,61,0.01441,0.03,nc,nc21405495,2017-01-09T01:28:16.648Z,"6 km SSE of Parkfield, California",earthquake,0.21,0.35,0.13,10,reviewed,nc,nc
2004-10-05T19:23:10.150Z,35.9345,-120.4855,5.859,0.64,md,9,105,0.02342,0.03,nc,nc21405493,2017-01-09T01:28:12.865Z,"6 km NW of Parkfield, California",earthquake,0.57,1.37,0.1,2,automatic,nc,nc
2004-10-05T19:02:35.870Z,35.969,-120.5218333,3.22,0.25,md,7,114,0.01261,0.02,nc,nc21405488,2017-01-09T01:28:05.849Z,"11 km NW of Parkfield, California",earthquake,0.45,0.95,,1,automatic,nc,nc
2004-10-05T17:19:17.120Z,35.967,-120.5168333,2.928,0.4,md,8,102,0.01351,0.03,nc,nc21405449,2017-01-09T01:27:40.676Z,"10 km NW of Parkfield, California",earthquake,0.46,1,0.15,2,automatic,nc,nc
2004-10-05T15:50:35.360Z,35.8931667,-120.437,6.586,1.12,md,21,67,0.03153,0.05,nc,nc30230190,2017-01-09T01:27:16.431Z,"0 km SSW of Parkfield, California",earthquake,0.31,0.65,0.14,2,reviewed,nc,nc
2004-10-05T15:49:55.270Z,35.8511667,-120.3936667,3.773,1.17,md,15,74,0.01532,0.02,nc,nc21405411,2017-01-09T01:27:12.547Z,"6 km SSE of Parkfield, California",earthquake,0.24,0.46,0.09,2,reviewed,nc,nc
2004-10-05T15:19:33.930Z,35.9278333,-120.4721667,5.087,1.42,md,13,104,0.03423,0.05,nc,nc21405399,2017-01-09T01:27:01.784Z,"4 km NW of Parkfield, California",earthquake,0.34,0.81,0.07,8,automatic,nc,nc
2004-10-05T15:04:56.440Z,35.9283333,-120.4721667,5.48,1.05,md,14,105,0.03423,0.03,nc,nc21405374,2017-01-09T01:26:54.506Z,"4 km NW of Parkfield, California",earthquake,0.33,0.84,0.23,6,automatic,nc,nc
2004-10-05T15:01:19.570Z,35.934,-120.482,10.184,1.11,md,23,109,0.02342,0.06,nc,nc21405371,2017-01-09T01:26:50.956Z,"5 km NW of Parkfield, California",earthquake,0.4,0.61,0.09,6,reviewed,nc,nc
2004-10-05T14:44:18.670Z,35.9255,-120.4721667,5.354,1.15,md,19,98,0.01892,0.05,nc,nc30230550,2017-01-09T01:26:47.282Z,"4 km NW of Parkfield, California",earthquake,0.31,0.61,0.1,6,reviewed,nc,nc
2004-10-05T14:43:56.430Z,35.9455,-120.5045,5.23,1.17,md,17,64,0.01171,0.06,nc,nc21405362,2017-01-09T01:26:43.466Z,"8 km NW of Parkfield, California",earthquake,0.38,0.63,0.04,2,reviewed,nc,nc
2004-10-05T11:54:21.310Z,35.9313333,-120.4863333,4.073,1.33,md,13,97,0.02342,0.07,nc,nc21405329,2017-01-09T01:25:57.769Z,"5 km NW of Parkfield, California",earthquake,0.4,0.8,0.08,4,automatic,nc,nc
2004-10-05T11:05:53.130Z,35.9275,-120.4753333,4.75,1.25,md,12,112,0.03243,0.04,nc,nc21404490,2017-01-09T01:25:31.333Z,"4 km NW of Parkfield, California",earthquake,0.4,0.86,0.11,4,automatic,nc,nc
2004-10-05T11:01:27.990Z,35.9715,-120.532,4.904,1.19,md,27,64,0.01712,0.05,nc,nc21404497,2017-01-09T01:25:26.580Z,"11 km NW of Parkfield, California",earthquake,0.23,0.27,0.08,7,reviewed,nc,nc
2004-10-05T10:23:37.250Z,35.9273333,-120.4795,4.564,1.27,md,25,97,0.01802,0.06,nc,nc21404657,2017-01-09T01:24:44.167Z,"5 km NW of Parkfield, California",earthquake,0.29,0.36,0.15,7,reviewed,nc,nc
2004-10-05T10:04:09.580Z,35.8713333,-120.4136667,6.827,0.58,md,7,117,0.01441,0.01,nc,nc21404676,2017-01-09T01:24:22.952Z,"3 km SSE of Parkfield, California",earthquake,1.46,2.76,0.08,3,automatic,nc,nc
2004-10-05T09:57:36.430Z,35.8796667,-120.4273333,9.336,1.43,md,36,57,0.02072,0.04,nc,nc21404721,2017-01-09T01:24:18.160Z,"2 km SSE of Parkfield, California",earthquake,0.21,0.31,0.11,15,reviewed,nc,nc
2004-10-05T09:29:01.010Z,35.7738333,-120.3321667,9.764,1.25,md,8,138,0.05766,0.02,nc,nc21404765,2017-01-09T01:23:34.273Z,"13 km NNE of Shandon, California",earthquake,0.84,1.78,0.17,4,automatic,nc,nc
2004-10-05T09:08:24.190Z,35.8015,-120.3556667,9.168,1.01,md,22,86,0.02973,0.04,nc,nc21404772,2017-01-09T01:23:20.402Z,"12 km SSE of Parkfield, California",earthquake,0.35,0.54,,1,reviewed,nc,nc
2004-10-05T08:58:40.630Z,35.9208333,-120.4703333,4.594,1.67,md,33,54,0.01712,0.07,nc,nc30230051,2017-01-09T01:23:08.090Z,"4 km NW of Parkfield, California",earthquake,0.26,0.37,0.19,15,reviewed,nc,nc
2004-10-05T08:43:13.930Z,35.9358333,-120.4851667,5.167,1.15,md,29,107,0.02252,0.05,nc,nc30230062,2017-01-09T01:22:43.740Z,"6 km NW of Parkfield, California",earthquake,0.25,0.3,0.04,7,reviewed,nc,nc
2004-10-05T08:30:49.950Z,35.9215,-120.4716667,5.92,1.07,md,19,90,0.03604,0.07,nc,nc21404753,2017-01-09T01:22:33.533Z,"4 km NW of Parkfield, California",earthquake,0.32,0.57,,1,reviewed,nc,nc
2004-10-05T08:16:36.190Z,35.936,-120.4873333,4.513,1.1,md,19,105,0.02162,0.04,nc,nc21404781,2017-01-09T01:22:02.079Z,"6 km NW of Parkfield, California",earthquake,0.27,0.54,0.1,3,reviewed,nc,nc
2004-10-05T08:11:16.850Z,35.8788333,-120.4238333,4.602,1.25,md,19,86,0.01802,0.03,nc,nc21404485,2017-01-09T01:21:58.634Z,"2 km SSE of Parkfield, CA",earthquake,0.26,0.5,,1,reviewed,nc,nc
2004-10-05T07:06:17.200Z,35.9343333,-120.4893333,4.653,1.32,md,12,153,0.02072,0.08,nc,nc21404630,2017-01-09T01:20:46.880Z,"6 km NW of Parkfield, California",earthquake,0.49,1.05,0.11,4,automatic,nc,nc
2004-10-05T06:55:18.880Z,35.9431667,-120.4975,7.025,0.24,md,6,141,0.03694,0.02,nc,nc21405311,2017-01-09T01:20:43.320Z,"7 km NW of Parkfield, California",earthquake,0.8,2.46,,1,automatic,nc,nc
2004-10-05T06:50:22.050Z,35.882,-120.4283333,6.39,1.19,md,12,92,0.02162,0.05,nc,nc21404601,2017-01-09T01:20:32.349Z,"2 km S of Parkfield, California",earthquake,0.47,1.06,0.09,6,automatic,nc,nc
2004-10-05T06:46:41.070Z,35.7983333,-120.3483333,10.175,1.64,md,18,64,0.03243,0.04,nc,nc21404640,2017-01-09T01:20:28.458Z,"13 km SE of Parkfield, California",earthquake,0.27,0.58,0.11,14,automatic,nc,nc
2004-10-05T06:41:54.420Z,35.9636667,-120.5168333,2.558,0.64,md,9,102,0.01622,0.05,nc,nc21405061,2017-01-09T01:20:21.604Z,"10 km NW of Parkfield, California",earthquake,0.36,0.87,0.1,2,automatic,nc,nc
2004-10-05T06:23:16.580Z,35.8146667,-120.3651667,8.738,1.02,md,24,87,0.01892,0.04,nc,nc21404704,2017-01-09T01:20:10.928Z,"Central California",earthquake,0.32,0.41,,1,reviewed,nc,nc
2004-10-05T06:07:26.400Z,35.9253333,-120.4736667,3.904,1.13,md,22,98,0.01892,0.06,nc,nc21404507,2017-01-09T01:19:56.853Z,"4 km NW of Parkfield, California",earthquake,0.27,0.49,0.05,4,reviewed,nc,nc
2004-10-05T05:06:18.490Z,35.8011667,-120.3523333,9.508,2.11,md,46,42,0.02973,0.04,nc,nc30230075,2017-01-09T01:19:04.670Z,"13 km SSE of Parkfield, California",earthquake,0.18,0.28,0.13,35,reviewed,nc,nc
2004-10-05T05:05:49.320Z,35.896,-120.4411667,9.956,1.21,md,28,96,0.03514,0.05,nc,nc21404866,2017-01-09T01:18:57.640Z,"0 km WSW of Parkfield, California",earthquake,0.3,0.39,0.09,3,reviewed,nc,nc
2004-10-05T04:58:07.130Z,35.9583333,-120.5153333,7.932,1.31,md,28,94,0.01351,0.05,nc,nc30230061,2017-01-09T01:18:50.960Z,"9 km NW of Parkfield, California",earthquake,0.22,0.28,0.05,8,reviewed,nc,nc
2004-10-05T04:52:46.960Z,35.8366667,-120.378,5.372,1.26,md,10,128,0.01712,0.03,nc,nc21404615,2017-01-09T01:18:42.289Z,"8 km SE of Parkfield, California",earthquake,0.48,0.71,0.24,5,automatic,nc,nc
2004-10-05T04:44:25.170Z,35.7968333,-120.3503333,9.628,1.01,md,24,81,0.03423,0.04,nc,nc30230138,2017-01-09T01:18:35.339Z,"13 km SSE of Parkfield, California",earthquake,0.34,0.53,,1,reviewed,nc,nc
2004-10-05T04:32:54.720Z,35.9326667,-120.4811667,4.86,0.92,md,19,107,0.02703,0.04,nc,nc21404598,2017-01-09T01:18:17.161Z,"5 km NW of Parkfield, California",earthquake,0.27,0.5,,1,reviewed,nc,nc
2004-10-05T04:16:17.690Z,35.922,-120.4735,4.424,0.92,md,16,90,0.01622,0.08,nc,nc21404639,2017-01-09T01:18:06.966Z,"4 km NW of Parkfield, California",earthquake,0.39,0.69,,1,reviewed,nc,nc
2004-10-05T04:14:17.330Z,35.9368333,-120.4868333,6.609,0.61,md,9,107,0.02072,0.03,nc,nc21404712,2017-01-09T01:18:03.189Z,"6 km NW of Parkfield, California",earthquake,0.55,1.42,0.09,2,automatic,nc,nc
2004-10-05T03:53:26.080Z,35.8031667,-120.3556667,9.315,2.27,md,37,43,0.02793,0.04,nc,nc21404701,2017-01-09T01:17:44.530Z,"12 km SSE of Parkfield, California",earthquake,0.19,0.35,0.07,33,automatic,nc,nc
2004-10-05T03:42:02.540Z,35.936,-120.4881667,5.903,0.92,md,13,103,0.02162,0.04,nc,nc21404836,2017-01-09T01:17:32.327Z,"Central California",earthquake,0.4,0.66,,1,reviewed,nc,nc
2004-10-05T02:32:49.050Z,35.865,-120.4068333,4.082,1.4,md,17,73,0.01712,0.03,nc,nc21404835,2017-01-09T01:16:41.891Z,"Central California",earthquake,0.31,0.56,0.35,9,automatic,nc,nc
2004-10-05T02:10:51.310Z,35.9683333,-120.5236667,1.912,0.77,md,14,78,0.01441,0.05,nc,nc21404502,2017-01-09T01:16:24.580Z,"11 km NW of Parkfield, California",earthquake,0.28,0.69,0.18,2,reviewed,nc,nc
2004-10-05T01:59:53.040Z,35.9265,-120.483,3.513,1.54,md,16,92,0.02613,0.07,nc,nc21404517,2017-01-09T01:16:17.345Z,"5 km WNW of Parkfield, California",earthquake,0.33,0.67,0.19,6,automatic,nc,nc
2004-10-05T01:57:09.650Z,35.9208333,-120.4683333,5.35,2.57,md,18,91,0.03514,0.05,nc,nc21404687,2017-01-09T01:16:13.488Z,"3 km NW of Parkfield, California",earthquake,0.28,0.55,,1,reviewed,nc,nc
2004-10-05T01:29:30.140Z,35.9253333,-120.4736667,4.72,1.9,md,25,55,0.03423,0.05,nc,nc30500960,2017-01-09T01:15:39.452Z,"4 km NW of Parkfield, California",earthquake,0.24,0.34,0.14,12,automatic,nc,nc
2004-10-05T01:28:49.070Z,35.9295,-120.4831667,3.853,1.14,md,17,98,0.02613,0.07,nc,nc21404841,2017-01-09T01:15:35.512Z,"5 km NW of Parkfield, California",earthquake,0.33,0.67,0.14,7,automatic,nc,nc
2004-10-05T01:13:22.390Z,35.7925,-120.3426667,8.06,0.87,md,22,81,0.03964,0.05,nc,nc21404923,2017-01-09T01:15:28.108Z,"14 km SE of Parkfield, California",earthquake,0.3,0.48,,1,reviewed,nc,nc
2004-10-05T01:07:19.160Z,35.89,-120.432,4.401,1.02,md,12,108,0.02613,0.07,nc,nc21404922,2017-01-09T01:15:24.669Z,"1 km S of Parkfield, California",earthquake,0.43,1.27,0.27,5,automatic,nc,nc
2004-10-05T00:07:21.650Z,35.9228333,-120.4781667,6.25,0.97,md,9,202,0.03063,0.03,nc,nc21405296,2017-01-09T01:15:10.977Z,"4 km WNW of Parkfield, California",earthquake,0.8,1.91,0.02,3,automatic,nc,nc
2004-10-04T23:49:44.900Z,35.8553333,-120.3995,4.239,2.44,md,36,56,0.01892,0.05,nc,nc21405288,2017-01-09T01:15:06.420Z,"5 km SSE of Parkfield, California",earthquake,0.16,0.28,0.14,25,automatic,nc,nc
2004-10-04T23:37:44.940Z,35.8621667,-120.4053333,4.639,1.44,md,8,84,0.01982,0.02,nc,nc21405281,2017-01-09T01:14:41.442Z,"4 km SSE of Parkfield, California",earthquake,0.41,0.7,0.22,3,automatic,nc,nc
2004-10-04T23:07:29.400Z,35.973,-120.5355,5.154,1.1,md,18,68,0.01892,0.04,nc,nc21405269,2017-01-09T01:14:10.474Z,"12 km NW of Parkfield, California",earthquake,0.34,0.4,0.08,5,reviewed,nc,nc
2004-10-04T23:02:13.810Z,35.9331667,-120.4855,4.467,1.03,md,18,102,0.02252,0.04,nc,nc21405264,2017-01-09T01:14:03.762Z,"6 km NW of Parkfield, California",earthquake,0.24,0.48,0.11,2,reviewed,nc,nc
2004-10-04T22:52:52.430Z,35.8436667,-120.395,9.928,1.05,md,8,140,0.03874,0.01,nc,nc21405263,2017-01-09T01:13:59.867Z,"7 km SSE of Parkfield, California",earthquake,0.67,1.24,0.05,3,automatic,nc,nc
2004-10-04T22:38:56.900Z,35.9291667,-120.4776667,4.737,1.29,md,12,107,0.03063,0.04,nc,nc21405256,2017-01-09T01:13:49.429Z,"5 km NW of Parkfield, California",earthquake,0.39,0.94,0.22,4,automatic,nc,nc
2004-10-04T22:20:45.210Z,35.9638333,-120.517,3.162,0.77,md,14,95,0.01622,0.05,nc,nc21405251,2017-01-09T01:13:46.076Z,"10 km NW of Parkfield, California",earthquake,0.29,0.56,0.18,2,reviewed,nc,nc
2004-10-04T22:10:13.820Z,35.9643333,-120.5176667,3.052,0.77,md,15,92,0.01622,0.05,nc,nc21405247,2017-01-09T01:13:35.789Z,"10 km NW of Parkfield, California",earthquake,0.26,0.57,0.18,2,reviewed,nc,nc
2004-10-04T21:56:56.800Z,35.9253333,-120.473,5.41,0.7,md,10,118,0.03423,0.04,nc,nc30500964,2017-01-09T01:13:25.413Z,"4 km NW of Parkfield, California",earthquake,0.48,1.41,0.13,3,automatic,nc,nc
2004-10-04T21:56:34.670Z,35.9618333,-120.5151667,4.582,1.4,md,16,99,0.01441,0.04,nc,nc21405242,2017-01-09T01:13:21.775Z,"10 km NW of Parkfield, California",earthquake,0.26,0.39,0.11,7,automatic,nc,nc
2004-10-04T21:54:10.150Z,35.8513333,-120.394,3.176,1.28,md,19,58,0.01532,0.04,nc,nc21405241,2017-01-09T01:13:18.140Z,"6 km SSE of Parkfield, California",earthquake,0.23,0.48,0.01,2,reviewed,nc,nc
2004-10-04T21:52:01.390Z,35.8891667,-120.4333333,12.681,1.09,md,11,115,0.02703,0.04,nc,nc21405240,2017-01-09T01:13:14.363Z,"1 km S of Parkfield, California",earthquake,1.19,2.88,0.06,4,automatic,nc,nc
2004-10-04T21:21:20.500Z,35.8583333,-120.4028333,4.992,1.64,md,30,70,0.02252,0.04,nc,nc30230185,2017-01-09T01:12:58.900Z,"5 km SSE of Parkfield, California",earthquake,0.21,0.32,0.16,17,reviewed,nc,nc
2004-10-04T21:21:07.700Z,35.9473333,-120.5051667,5.447,0.94,md,19,57,0.01081,0.06,nc,nc21405230,2017-01-09T01:12:53.429Z,"8 km NW of Parkfield, California",earthquake,0.34,0.51,0.14,3,reviewed,nc,nc
2004-10-04T21:07:43.050Z,35.8988333,-120.4401667,4.544,2.18,md,27,46,0.03604,0.07,nc,nc30230176,2017-01-09T01:12:44.650Z,"0 km W of Parkfield, California",earthquake,0.3,0.41,0.23,15,reviewed,nc,nc
2004-10-04T21:07:33.440Z,35.8985,-120.4395,4.604,2.71,md,40,53,0.03514,0.07,nc,nc21405224,2017-01-09T01:12:37.770Z,"0 km WSW of Parkfield, California",earthquake,0.19,0.28,0.09,28,reviewed,nc,nc
2004-10-04T21:05:38.310Z,35.9281667,-120.48,2.92,1.3,md,15,105,0.02793,0.11,nc,nc21405223,2017-01-09T01:12:32.125Z,"5 km NW of Parkfield, California",earthquake,0.38,0.93,0.18,6,automatic,nc,nc
2004-10-04T20:53:45.880Z,35.8841667,-120.4261667,3.722,1.25,md,20,101,0.01982,0.04,nc,nc21405216,2017-01-09T01:12:21.462Z,"1 km SSE of Parkfield, California",earthquake,0.27,0.4,0.24,3,reviewed,nc,nc
2004-10-04T20:50:44.470Z,35.8253333,-120.3716667,6.393,1.64,md,34,53,0.01532,0.04,nc,nc21405214,2017-01-09T01:12:16.460Z,"9 km SSE of Parkfield, California",earthquake,0.15,0.29,0.14,19,reviewed,nc,nc
2004-10-04T20:41:11.700Z,35.7916667,-120.3363333,5.12,1.16,md,15,77,0.04144,0.02,nc,nc21405213,2017-01-09T01:12:10.824Z,"14 km SE of Parkfield, California",earthquake,0.26,0.62,0.17,4,reviewed,nc,nc
2004-10-04T20:14:04.210Z,35.9361667,-120.4845,8.59,1.06,md,23,110,0.02252,0.06,nc,nc21405198,2017-01-09T01:11:42.511Z,"6 km NW of Parkfield, California",earthquake,0.3,0.46,0.09,4,reviewed,nc,nc
2004-10-04T20:10:04.160Z,35.7845,-120.3236667,3.008,0.86,md,19,69,0.05225,0.05,nc,nc21405196,2017-01-09T01:11:38.459Z,"15 km NNE of Shandon, California",earthquake,0.25,0.86,,1,reviewed,nc,nc
2004-10-04T20:00:27.200Z,35.9288333,-120.4708333,5.995,0.26,md,6,135,0.03423,0.02,nc,nc30500963,2017-01-09T01:11:35.028Z,"4 km NW of Parkfield, California",earthquake,1.6,3.35,,1,automatic,nc,nc
2004-10-04T19:52:45.900Z,35.9718333,-120.5298333,6.014,1.1,md,16,65,0.01532,0.05,nc,nc21405191,2017-01-09T01:11:17.624Z,"11 km NW of Parkfield, California",earthquake,0.33,0.53,0.06,5,reviewed,nc,nc
2004-10-04T19:49:03.500Z,35.8551667,-120.3988333,4.842,1.37,md,16,68,0.01892,0.03,nc,nc21405189,2017-01-09T01:11:13.773Z,"5 km SSE of Parkfield, California",earthquake,0.35,0.58,0.28,10,automatic,nc,nc
2004-10-04T19:12:42.930Z,35.9721667,-120.5318333,6.254,1.11,md,20,67,0.01622,0.06,nc,nc21405166,2017-01-09T01:10:41.801Z,"12 km NW of Parkfield, California",earthquake,0.41,0.48,0.04,3,reviewed,nc,nc
2004-10-04T19:04:16.610Z,35.9251667,-120.4723333,5.32,0.98,md,14,119,0.03514,0.05,nc,nc21405159,2017-01-09T01:10:27.298Z,"4 km NW of Parkfield, California",earthquake,0.37,0.9,0.1,6,automatic,nc,nc
2004-10-04T18:58:11.540Z,35.925,-120.4756667,5.55,0.74,md,12,116,0.03243,0.05,nc,nc21405158,2017-01-09T01:10:23.787Z,"4 km NW of Parkfield, California",earthquake,0.39,0.98,0.11,5,automatic,nc,nc
2004-10-04T18:55:46.380Z,35.931,-120.4801667,4.75,0.92,md,16,104,0.02793,0.05,nc,nc21405155,2017-01-09T01:10:16.294Z,"5 km NW of Parkfield, California",earthquake,0.35,0.68,,1,reviewed,nc,nc
2004-10-04T18:33:06.680Z,35.949,-120.5008333,4.263,1.2,md,7,126,0.007207,0.01,nc,nc21405149,2017-01-09T01:10:01.922Z,"8 km NW of Parkfield, California",earthquake,0.73,0.91,,1,reviewed,nc,nc
2004-10-04T18:13:57.830Z,35.8655,-120.4153333,8.368,1,md,9,204,0.01982,0.03,nc,nc30500962,2017-01-09T01:09:45.870Z,"4 km SSE of Parkfield, California",earthquake,1.37,1.68,0.07,3,automatic,nc,nc
2004-10-04T18:13:35.280Z,35.8635,-120.4118333,8.682,1.45,md,19,69,0.01982,0.03,nc,nc21405145,2017-01-09T01:09:41.536Z,"4 km SSE of Parkfield, California",earthquake,0.35,0.69,0.1,10,automatic,nc,nc
2004-10-04T17:55:12.790Z,35.9305,-120.4866667,4.04,1.03,md,19,141,0.01982,0.05,nc,nc21405133,2017-01-09T01:09:12.872Z,"5 km NW of Parkfield, California",earthquake,0.33,0.53,0.11,2,reviewed,nc,nc
2004-10-04T17:20:48.460Z,35.7971667,-120.339,3.84,0.87,md,19,78,0.03604,0.05,nc,nc21405078,2017-01-09T01:08:44.368Z,"14 km SE of Parkfield, California",earthquake,0.28,0.67,,1,reviewed,nc,nc
2004-10-04T17:01:57.450Z,35.9265,-120.4756667,4.344,0.96,md,18,98,0.01802,0.04,nc,nc21405079,2017-01-09T01:08:30.157Z,"4 km NW of Parkfield, California",earthquake,0.3,0.54,0.16,3,reviewed,nc,nc
